dish_id,total_mass,total_calories,total_fat,total_carb,total_protein,calories_per_100g,fat_per_100g,carb_per_100g,protein_per_100g
dish_1559844063,139.810013,277.0,0.431,36.559998,1.339,198.12600975868588,0.3082754881082802,26.149770832222153,0.957728256559135
dish_1565036953,586.944702,443.0,26.309841,46.808929,40.449074,75.475593951268,4.482507621305695,7.975015165909104,6.891462494195919
dish_1559848857,28.089998,53.0,0.159,6.89,0.424,188.67925871692836,0.5660377761507851,24.528303633200686,1.5094340697354267
dish_1551124221,99.160004,67.0,7.37,1.072,6.7,67.56756484196995,7.432432132616695,1.0810810374715194,6.756756484196996
dish_1550796058,47.309998,83.0,0.249,11.62,0.581,175.4386039077829,0.5263158117233486,24.5614045470896,1.2280702273544801
dish_1551568200,38.189999,67.0,0.201,9.38,0.469,175.43860108506416,0.5263158032551926,24.561404151908985,1.228070207595449
dish_1558375667,687.939026,119.0,58.904999,27.013,26.656,17.2980446671156,8.5625319648605,3.9266561394352415,3.8747620054338943
dish_1558640705,96.759995,234.0,0.468,24.737,1.315,241.83548169881573,0.48367096339763144,25.5653175674513,1.3590327283501822
dish_1561407312,127.826668,121.0,3.911226,13.537315,9.589523,94.65943366371718,3.059788744552115,10.590368357250773,7.5019736883073564
dish_1560799368,108.403069,53.0,6.012894,1.962151,10.820528,48.89160472015787,5.546793144758659,1.8100511527030658,9.981754298856611
dish_1563911156,140.448929,96.0,4.935409,5.319837,17.850359,68.35224781244149,3.514023948164105,3.787737676518701,12.709501686552557
dish_1557937715,20.669998,39.0,0.273,4.68,0.468,188.67926353935786,1.320754844775505,22.64151162472294,2.2641511624722943
dish_1562009894,244.80722,200.0,12.012504,29.885567,5.628496,81.69693687955773,4.906923905267173,12.207796404043966,2.299154412194216
dish_1558725621,349.220032,223.0,25.268999,23.760002,15.818001,63.8565888453959,7.235838922321615,6.80373398511114,4.529522808130319
dish_1563464627,310.5,115.0,9.2,46.345001,10.718,37.03703703703704,2.962962962962963,14.92592624798712,3.4518518518518517
dish_1565898511,57.16,102.0,4.404,4.938,0.878,178.44646606018193,7.704688593421973,8.638908327501749,1.536039188243527
dish_1564159543,284.174988,57.0,21.855,1.053,19.905001,20.05806366040913,7.690683882425289,0.37054633393703174,7.004487319622935
dish_1563812535,298.893005,266.0,14.202999,3.038,35.959,88.99505694353736,4.751867311180467,1.0164172293025058,12.030726513656619
dish_1560526447,88.592773,70.0,8.15613,3.411251,1.750025,79.01321702617888,9.20631528262469,3.850484508482425,1.9753586446605527
dish_1559149650,26.24,64.0,0.128,6.4,0.576,243.90243902439028,0.48780487804878053,24.39024390243903,2.1951219512195124
dish_1561575300,326.780029,199.0,17.627951,9.163404,30.701891,60.89723432884571,5.3944395114794474,2.8041505559692568,9.395277641033564
dish_1551323794,25.809999,89.0,0.267,8.01,0.979,344.827599567129,1.0344827987013872,31.03448396104161,3.793103595238419
dish_1551375981,19.25,55.0,0.22,3.85,1.32,285.7142857142857,1.1428571428571428,20.0,6.857142857142858
dish_1563564797,411.264465,310.0,24.779562,30.171246,32.680634,75.37728794536139,6.025213483980435,7.3362151529430095,7.94637922340312
dish_1563551164,339.756073,270.0,8.327854,46.757149,17.756741,79.46877817839624,2.4511273415854435,13.761975933834153,5.22632041370457
dish_1568048053,607.200073,356.0,43.039101,10.333097,44.270805,58.62976897237626,7.088125135979686,1.7017614884245906,7.29097491396382
dish_1561575274,305.180023,145.0,17.519951,4.303404,29.621891,47.512939600243755,5.74085774939469,1.4101198229479128,9.70636633053796
dish_1564073716,214.527802,295.0,6.074293,11.192709,24.807318,137.51131426778892,2.831471232805527,5.2173699145996935,11.563684412335515
dish_1566934455,528.042908,395.0,43.884827,39.282497,49.670044,74.80452705938056,8.310844883082872,7.439262303282368,9.406440887186386
dish_1563395374,158.333496,84.0,5.430935,21.049206,6.314544,53.05257707440503,3.4300606865902843,13.294221710357487,3.9881289553538313
dish_1562012048,278.973877,248.0,5.299119,47.483944,10.388004,88.8972124081711,1.8995036585450615,17.02092845058751,3.7236475729231095
dish_1566413419,285.830017,280.0,11.570001,11.296,36.287003,97.96032024166307,4.047860725558436,3.95199920517795,12.695308694607816
dish_1551225666,5.5,25.0,0.075,0.825,0.775,454.54545454545456,1.3636363636363635,15.0,14.090909090909092
dish_1558115282,74.879997,144.0,0.288,0.432,20.16,192.30770001232773,0.38461540002465544,0.5769231000369832,26.923078001725884
dish_1551235669,68.339996,17.0,5.61,0.221,4.25,24.875623346539264,8.208955704357958,0.3233831035050104,6.218905836634816
dish_1568401233,490.393372,418.0,22.600721,32.332966,38.631962,85.2376936285346,4.608692182732029,6.59327141150676,7.877749620155959
dish_1551377828,223.310013,213.0,8.290999,34.720001,4.805,95.38309417410674,3.712775297720304,15.547892606141223,2.1517172183407647
dish_1562095283,229.517426,197.0,19.747328,11.772673,5.268715,85.83226268841129,8.603846925331064,5.129315540511508,2.295562080763314
dish_1560541706,110.802574,140.0,9.221268,6.250251,2.981884,126.35085535106793,8.32225070872451,5.640889714349054,2.6911685282690274
dish_1551375650,90.279999,61.0,6.71,0.976,6.1,67.5675683159899,7.432432514758889,1.0810810930558383,6.75675683159899
dish_1551122952,190.139999,160.0,9.438,16.685999,10.151999,84.14852258414076,4.9637109759320035,8.775638523065313,5.339223232035465
dish_1550712729,317.032013,92.0,25.116001,3.864,17.756001,29.01915145080317,7.922228661494826,1.2188043609337331,5.600696545430572
dish_1565798558,88.315727,109.0,7.178836,5.533271,1.954783,123.42082628159761,8.12860431981724,6.265329163853228,2.213403055607525
dish_1562703447,384.426239,259.0,17.95558,37.651039,18.510515,67.37313266485954,4.670747773801153,9.794086662227029,4.815101864053562
dish_1562690047,68.642334,68.0,6.488747,2.514018,0.926227,99.06423053738236,9.452981304511002,3.6624890989283667,1.3493524273227655
dish_1563206562,98.208679,68.0,3.913208,15.203773,0.833962,69.24031632682892,3.9845847025393755,15.481088998254421,0.8491734218316896
dish_1561577219,308.891754,216.0,14.285876,26.319092,19.739084,69.92740893950831,4.624880986625496,8.520490320372879,6.390291661848636
dish_1559158425,2.99,13.0,0.052,0.468,0.377,434.78260869565213,1.7391304347826084,15.652173913043478,12.608695652173912
dish_1551563400,317.886017,126.0,25.141001,6.766,16.000999,39.63684882685482,7.908809968196872,2.1284358663690455,5.033564908267104
dish_1558030383,140.660004,26.0,10.92,0.364,9.62,18.484287829253866,7.763400888286625,0.25878002960955415,6.83918649682393
dish_1561663541,124.32,112.0,1.008,25.76,2.912,90.0900900900901,0.8108108108108109,20.720720720720724,2.3423423423423424
dish_1558379588,74.360001,143.0,0.286,0.429,20.02,192.30768972152111,0.3846153794430422,0.5769230691645634,26.923076561012955
dish_1551221853,24.25,97.0,0.291,4.85,1.746,400.0,1.2,20.0,7.2
dish_1565036865,434.854675,199.0,19.686844,27.427927,34.376076,45.76241476534661,4.527223721350127,6.307377746370095,7.905187175462699
dish_1561654732,242.360001,191.0,14.85,12.24,14.06,78.80838389664802,6.127248695629441,5.050338318821843,5.80128731720875
dish_1567110519,100.944618,100.0,9.542274,3.697084,1.362099,99.06422153185027,9.45297945453615,3.6624874839785906,1.349352770843117
dish_1565725071,109.659996,190.0,5.0,16.572001,2.546,173.26281864901765,4.559547859184675,15.112166336391258,2.321721769896836
dish_1550793192,37.959999,73.0,0.146,10.22,0.219,192.30769737375385,0.38461539474750767,26.92307763232554,0.5769230921212616
dish_1551139764,55.734001,21.0,0.882,8.883,2.835,37.67897445582635,1.5825169271447066,15.938206194814542,5.086661551536556
dish_1551391438,25.74,26.0,0.078,0.052,6.24,101.01010101010102,0.3030303030303031,0.20202020202020204,24.242424242424246
dish_1562702379,100.882935,227.0,6.206042,9.873425,3.944872,225.01327900501704,6.1517262557834975,9.787012045198724,3.910346184912245
dish_1550772551,229.589996,225.0,13.122,15.45,13.708001,98.00078571367716,5.715405822821652,6.729387285672498,5.970643860283877
dish_1560975491,37.84,86.0,1.806,3.698,2.752,227.27272727272725,4.7727272727272725,9.772727272727272,7.272727272727272
dish_1566413388,207.429993,231.0,4.22,6.886,35.307003,111.36287315981349,2.0344213191965927,3.3196742189544404,17.021165786762573
dish_1563813360,268.48291,163.0,16.533194,15.21166,15.767277,60.711499290587994,6.158006109215667,5.6657833453905875,5.87273022331291
dish_1560974769,3943.325195,3051.0,10.976549,844.568604,83.749603,77.37125012840845,0.2783576919782798,21.41767574915921,2.123832016344774
dish_1564427430,345.620026,170.0,23.860001,2.34,30.790001,49.1869646465451,6.903535445020769,0.6770441016053855,8.908627592082873
dish_1559925083,125.135506,81.0,4.271,16.966999,4.623,64.72982975751103,3.413100035732464,13.558900700813085,3.6943950983823886
dish_1565898331,155.993118,100.0,6.518404,4.592838,18.113056,64.10539213659412,4.178648445247437,2.944256810098507,11.61144557672089
dish_1551317589,44.799999,32.0,0.192,7.68,2.88,71.42857302295921,0.42857143813775533,17.142857525510212,6.428571572066329
dish_1550861670,142.080002,96.0,10.559999,1.536,9.6,67.56756661644754,7.43243162398041,1.0810810658631607,6.756756661644753
dish_1561134156,118.540001,220.0,0.342,28.776001,1.696,185.59136000007288,0.28851020509102243,24.275350731606625,1.43074066618238
dish_1550779336,452.588013,288.0,30.136002,22.596001,23.92,63.6340317745004,6.658594822306971,4.992620297259177,5.285159861271006
dish_1551319895,60.630001,129.0,0.129,15.48,1.161,212.76595393755642,0.21276595393755643,25.53191447250677,1.9148935854380078
dish_1568233478,718.040039,336.0,39.799999,2.014,83.916,46.794047929129476,5.542866252337218,0.28048575157519867,11.686813470300088
dish_1559240875,116.116005,203.0,0.203,30.855999,0.812,174.8251672971353,0.1748251672971353,26.573424567956845,0.6993006691885412
dish_1565209922,201.565338,169.0,6.256306,25.567343,10.335444,83.84378071987754,3.1038600495884867,12.684394675040807,5.127589943068486
dish_1564169197,116.449997,50.0,6.5,8.95,5.5,42.936883888455576,5.581794905499224,7.685702216033547,4.723057227730113
dish_1561060448,109.018997,41.0,3.854,13.735001,4.592,37.6081243895502,3.535163692617719,12.598722587770645,4.212109931629622
dish_1551492762,103.279999,194.0,6.483,8.936,5.644,187.83888640432693,6.277110827625008,8.652207674788997,5.464756056010419
dish_1565811390,205.092285,266.0,7.622345,21.70455,14.384672,129.6977114473126,3.7165439938416016,10.582821289450258,7.0137557831587864
dish_1567785622,30.779999,54.0,0.162,7.56,0.378,175.43860219098772,0.5263158065729632,24.56140430673828,1.228070215336914
dish_1551567004,70.650002,85.0,5.157,4.806,3.093,120.31139079090188,7.299362850690365,6.802547578130288,4.3779191966618765
dish_1551381404,50.399998,36.0,0.216,8.639999,3.24,71.42857426303866,0.42857144557823196,17.142855839002216,6.428571683673479
dish_1565809033,341.419983,433.0,1.63,16.746,62.691998,126.82327384451894,0.47741786689738075,4.904809569977631,18.362134942757585
dish_1563389446,117.787598,173.0,8.123614,10.055328,3.871456,146.87454616401973,6.8968330604721215,8.536830846996303,3.286811231179024
dish_1562617492,558.5578,373.0,27.255165,39.354103,39.668491,66.7791229484218,4.879560360628747,7.04566349265913,7.101949162647088
dish_1568233403,10.64,38.0,0.152,2.014,0.836,357.1428571428571,1.4285714285714284,18.928571428571423,7.857142857142856
dish_1558628339,70.330002,13.0,5.46,0.182,4.81,18.484287829253866,7.763400888286625,0.25878002960955415,6.83918649682393
dish_1560356627,980.047974,301.0,75.973999,6.92,63.124001,30.712782229576856,7.752069390023554,0.7060878838161855,6.440909289609939
dish_1566847483,476.231934,314.0,28.970854,24.980385,29.644312,65.93425967104507,6.083349715057117,5.24542417602764,6.224763583367762
dish_1562785159,265.662659,315.0,27.1838,15.681798,32.891556,118.57142482338851,10.232450470203267,5.902898833817665,12.380948125645313
dish_1560455179,103.320847,150.0,5.987522,12.081323,1.908316,145.17883307712336,5.795076379890692,11.693015834452073,1.846980600149358
dish_1568056258,506.357971,485.0,13.48,16.415001,77.393005,95.78204112047048,2.6621482769153446,3.2417779397413695,15.284247396591295
dish_1558637351,80.079994,154.0,0.308,21.559999,0.462,192.30770671636165,0.38461541343272326,26.92307769153929,0.576923120149085
dish_1562875273,495.910278,306.0,17.108229,39.235752,44.831676,61.7047102217954,3.449863767493845,7.911865057170684,9.040279661233397
dish_1551489885,43.5,30.0,1.8,0.45,6.3,68.96551724137932,4.137931034482759,1.0344827586206897,14.482758620689655
dish_1562099134,271.641266,188.0,14.042557,18.565031,17.734715,69.20892497975622,5.169522733707184,6.834392753860897,6.528726382831688
dish_1565118096,656.429932,588.0,13.032,49.997002,82.443001,89.57544001817395,1.985284242035447,7.616502472346127,12.559299474479173
dish_1558116260,433.575012,75.0,37.125,17.025,16.800001,17.29804484212296,8.562532196850864,3.926656179161911,3.874762275276141
dish_1551235759,324.5,262.0,16.138,21.580999,23.791998,80.73959938366718,4.973189522342065,6.650538983050847,7.331894607087827
dish_1550774815,32.489998,57.0,0.171,7.98,0.399,175.438607290773,0.5263158218723191,24.56140502070822,1.2280702510354111
dish_1563986093,239.029999,215.0,14.341,14.228001,13.409,89.94686897019984,5.999665339077376,5.9523913565342905,5.609756121029813
dish_1551563294,32.200001,28.0,2.996,1.764,0.224,86.95651903861742,9.304347537132063,5.478260699432898,0.6956521523089394
dish_1562690144,645.762329,354.0,48.078743,8.460017,43.36623,54.818930139233935,7.445269078246279,1.3100821494342698,6.715509414610031
dish_1558461760,10.98,61.0,0.122,2.379,0.549,555.5555555555555,1.111111111111111,21.666666666666664,5.0
dish_1559751744,227.329987,188.0,13.007999,10.704,15.712,82.69916454092791,5.7220779236660935,4.708573708755811,6.911538687590741
dish_1562097673,345.657349,307.0,29.935171,24.260704,32.70406,88.81628031001301,8.660360060795352,7.018714941310274,9.461410293926658
dish_1564086778,645.801453,437.0,25.345335,65.734329,41.446186,67.66785642397741,3.9246326997656964,10.178721137067493,6.417790763316847
dish_1551306339,209.309998,106.0,8.570999,23.296001,9.622,50.64258803346795,4.09488274898364,11.129903598776014,4.597009264698383
dish_1563207389,337.27002,327.0,13.830001,37.936996,15.290001,96.95495615056447,4.100572295159825,11.24825621915639,4.533459866963569
dish_1550785876,145.0,58.0,8.700001,0.0,15.08,40.0,6.000000689655173,0.0,10.4
dish_1567537387,72.552467,137.0,4.421021,7.681212,1.721936,188.82886504741458,6.093550202779459,10.587113460938552,2.3733665734619334
dish_1567022338,507.243011,463.0,16.4,19.279001,69.154999,91.2777485267313,3.233164310666076,3.800742559664366,13.633504553106599
dish_1550706237,132.699997,50.0,2.1,21.15,6.75,37.67897598369954,1.5825169913153805,15.938206841104902,5.086661757799437
dish_1560368815,400.337677,442.0,33.12727,21.281317,11.468402,110.4067954113647,8.274831948929954,5.315841656342529,2.8646821568083385
dish_1561405934,287.331848,243.0,11.362256,21.346516,25.268143,84.57120284139195,3.954401880295567,7.429220306967156,8.79406274517818
dish_1563206409,443.463837,277.0,33.371906,4.392429,29.678574,62.46281588006916,7.525282382833846,0.9904818913114667,6.692445138429631
dish_1563208094,160.311234,111.0,6.387736,24.817924,1.361321,69.24031287788603,3.9845841371291546,15.48108849314952,0.8491738015066368
dish_1564774773,50.136581,90.0,2.546341,6.146341,2.107317,179.50964785572432,5.078808624784366,12.25919453901334,4.203152584337571
dish_1550775126,219.75,175.0,6.776999,40.98,2.781,79.63594994311718,3.0839585893060297,18.648464163822528,1.265529010238908
dish_1551378490,117.113998,138.0,0.447,25.874001,4.475,117.833907437777,0.38167939583106025,22.093004629557605,3.8210633027829854
dish_1563564760,341.852448,243.0,16.774696,27.887177,23.540035,71.08329965798578,4.9069989400807215,8.1576648531123,6.886022065285898
dish_1565031338,296.240448,215.0,16.466574,8.770726,27.085739,72.57617973896664,5.558516438646488,2.960678077289432,9.143160288496459
dish_1560961179,153.919998,104.0,11.44,1.664,10.400001,67.56756844552454,7.4324325290076985,1.0810810951283925,6.7567574942406115
dish_1558030182,67.759995,88.0,0.088,14.96,1.76,129.87013945322752,0.1298701394532275,22.07792370704868,2.5974027890645504
dish_1563551397,365.53064,302.0,25.054745,10.936724,24.6124,82.61961295501794,6.854348790022089,2.9920129267412436,6.733334310907561
dish_1564518850,194.326996,119.0,7.021,29.155001,4.879,61.23698840072637,3.6129823156428555,15.003062672774501,2.510716524429781
dish_1550862681,68.089996,124.0,0.565,16.658001,0.892,182.11192140472443,0.8297841580134621,24.464682007030813,1.31003091849205
dish_1564689168,352.946991,339.0,27.541552,17.726831,15.081212,96.04841765034341,7.8033111776833355,5.022519373171253,4.272939672122038
dish_1565797699,128.928864,171.0,5.043742,20.419321,2.852,132.63127797356532,3.9120347791166448,15.837664558961754,2.2120725425766565
dish_1561996750,29.67,43.0,0.086,7.74,0.301,144.92753623188406,0.28985507246376807,26.08695652173913,1.0144927536231882
dish_1568060646,31.48,97.0,0.28,6.473001,1.738,308.1321473951715,0.8894536213468869,20.562264930114356,5.520965692503176
dish_1559845018,302.425995,175.0,18.065001,29.681999,10.208,57.86539612773697,5.973362508074083,9.814632171417673,3.3753712209825086
